h_name	h_in_db	t_name	t_in_db	relation	split
CCAT1	True	KIAA0513	False		
CCAT1	True	KIRREL	False		
CCAT1	True	ZSWIM8	False		
CCAT1	True	CLMP	False		
CCAT1	True	STIM1	True		
CCAT1	True	MYH9	True		
CCAT1	True	ETV5	False		
CCAT1	True	BCL6	False		
CCAT1	True	CHPF	False		
CCAT1	True	MARVELD1	False		
CCAT1	True	DAG1	False		
CCAT1	True	IQSEC2	False		
CCAT1	True	ITGA2	False		
CCAT1	True	FOSL2	True		
CCAT1	True	OTUD1	False		
CCAT1	True	IGF2R	False		
CCAT1	True	TNFSF13	False		
CCAT1	True	RNF213	False		
CCAT1	True	SFI1	False		
CCAT1	True	CACFD1	False		
CCAT1	True	TUBG2	False		
CCAT1	True	STAT1	True		
CCAT1	True	TEP1	False		
CCAT1	True	TPBG	False		
CCAT1	True	WFS1	False		
CCAT1	True	ZNFX1	True		
CCAT1	True	FZD2	False		
CCAT1	True	NPC1	False		
CCAT1	True	ANXA3	False		
CCAT1	True	ZSWIM4	False		
CCAT1	True	MAN2B2	False		
CCAT1	True	BCL3	False		
CCAT1	True	PLOD2	False		
CCAT1	True	KIAA0319L	False		
CCAT1	True	HRH1	False		
CCAT1	True	JAG1	True		
CCAT1	True	EPS8L2	False		
CCAT1	True	SGK223	False		
CCAT1	True	PTRF	False		
CCAT1	True	CCDC120	False		
CCAT1	True	AC006262.5	False		
CCAT1	True	NABP1	False		
CCAT1	True	SORCS2	False		
CCAT1	True	TCTA	False		
CCAT1	True	BCL2L1	True	ceRNA or sponge	valid
CCAT1	True	KIAA0247	False		
CCAT1	True	SMOC1	True		
CCAT1	True	SARM1	False		
CCAT1	True	RUSC2	False		
CCAT1	True	NCEH1	False		
CCAT1	True	RSPH3	False		
CCAT1	True	ANTXR1	False		
CCAT1	True	EFEMP1	False		
CCAT1	True	DOCK5	False		
CCAT1	True	DNAJB9	True		
CCAT1	True	CTD-2020K17.1	False		
CCAT1	True	HHIPL2	False		
CCAT1	True	HPCAL1	False		
CCAT1	True	BCAR3	False		
CCAT1	True	CD82	False		
CCAT1	True	ALDH3B1	False		
CCAT1	True	RRBP1	False		
CCAT1	True	GNG11	False		
CCAT1	True	MARCH2	False		
CCAT1	True	COL4A2	False		
CCAT1	True	DDX60	False		
CCAT1	True	PLBD2	False		
CCAT1	True	BNC2	False		
CCAT1	True	TSPAN1	False		
CCAT1	True	CMIP	False		
CCAT1	True	PTPRF	False		
CCAT1	True	KRT8	False		
CCAT1	True	EDIL3	False		
CCAT1	True	ERN1	False		
CCAT1	True	AGRN	False		
CCAT1	True	PGM2L1	False		
CCAT1	True	CUL7	False		
CCAT1	True	FIBCD1	False		
CCAT1	True	CTD-2319I12.1	False		
CCAT1	True	CYB5R1	False		
CCAT1	True	PKD2	False		
CCAT1	True	CTSB	False		
CCAT1	True	LAMA5	False		
CCAT1	True	CSF2RA	False		
CCAT1	True	SLC2A1	True		
CCAT1	True	FLNB	True		
CCAT1	True	IFIT1	False		
CCAT1	True	ITGAV	True		
CCAT1	True	ARHGEF37	False		
CCAT1	True	FNDC3B	False		
CCAT1	True	GGT5	False		
CCAT1	True	FAM83H-AS1	False		
CCAT1	True	AXL	True		
CCAT1	True	MEGF8	False		
CCAT1	True	MICAL2	False		
CCAT1	True	TNFRSF12A	False		
CCAT1	True	NT5E	True		
CCAT1	True	RHBDF1	False		
CCAT1	True	NFKBIZ	False		
CCAT1	True	IL18	True		
CCAT1	True	ITGB5	False		
CCAT1	True	PRICKLE4	False		
CCAT1	True	HRCT1	False		
CCAT1	True	TENC1	False		
CCAT1	True	OLR1	True		
CCAT1	True	MAP3K9	False		
CCAT1	True	MFGE8	False		
CCAT1	True	PHLDA3	False		
CCAT1	True	MBP	False		
CCAT1	True	CCDC80	True		
CCAT1	True	SPOCK1	False		
CCAT1	True	TP53I11	False		
CCAT1	True	PSORS1C1	False		
CCAT1	True	TGFBI	True		
CCAT1	True	PAPSS2	False		
CCAT1	True	ABTB1	False		
CCAT1	True	DUSP4	True		
CCAT1	True	MR1	False		
CCAT1	True	MYPN	False		
CCAT1	True	MVP	False		
CCAT1	True	TNFRSF10D	False		
CCAT1	True	GLS	True		
CCAT1	True	FRMD6	False		
CCAT1	True	EHD2	True		
CCAT1	True	DNASE1	False		
CCAT1	True	GPR1	False		
CCAT1	True	CSPG4	False		
CCAT1	True	CDKN2B	True		
CCAT1	True	KRT80	False		
CCAT1	True	ECM1	True		
CCAT1	True	NPAS2	False		
CCAT1	True	GRIP2	False		
CCAT1	True	C1QTNF1-AS1	True		
CCAT1	True	AKR1C2	False		
CCAT1	True	KRT7	True		
CCAT1	True	NCOA7	False		
CCAT1	True	GCNT3	False		
CCAT1	True	LCAT	False		
CCAT1	True	CYBRD1	False		
CCAT1	True	KLHL3	False		
CCAT1	True	LIPH	False		
CCAT1	True	VASN	False		
CCAT1	True	ZNF862	False		
CCAT1	True	PKD1L2	False		
CCAT1	True	AAK1	False		
CCAT1	True	BICC1	False		
CCAT1	True	DUSP1	True		
CCAT1	True	ANKDD1A	False		
CCAT1	True	KRT14	True		
CCAT1	True	F2R	False		
CCAT1	True	TGFBR2	True		
CCAT1	True	ARSA	False		
CCAT1	True	RP4-536B24.3	False		
CCAT1	True	QSOX1	False		
CCAT1	True	CRIM1	False		
CCAT1	True	SEMA3F	False		
CCAT1	True	KIF7	False		
CCAT1	True	TMEM139	False		
CCAT1	True	ATP6V0A4	False		
CCAT1	True	TIMP2	True		
CCAT1	True	CHPF2	False		
CCAT1	True	EPAS1	True		
CCAT1	True	SRGAP3	False		
CCAT1	True	ABCA1	True		
CCAT1	True	KIAA1217	False		
CCAT1	True	LOXL2	True		
CCAT1	True	VIT	False		
CCAT1	True	STRA6	False		
CCAT1	True	LIMS2	False		
CCAT1	True	TMEM2	False		
CCAT1	True	LINC01059	False		
CCAT1	True	WNT9A	False		
CCAT1	True	COL4A3	False		
CCAT1	True	ENC1	False		
CCAT1	True	AC006262.4	False		
CCAT1	True	PLCD3	False		
CCAT1	True	FRY	False		
CCAT1	True	TNFSF9	False		
CCAT1	True	FGF2	True		
CCAT1	True	C15orf52	False		
CCAT1	True	DHX58	False		
CCAT1	True	NCF2	False		
CCAT1	True	TOM1L2	False		
CCAT1	True	TSPAN10	False		
CCAT1	True	PBXIP1	False		
CCAT1	True	SLC6A6	False		
CCAT1	True	PDE2A	False		
CCAT1	True	OSMR	True		
CCAT1	True	SLC16A5	False		
CCAT1	True	PLEC	False		
CCAT1	True	TNXB	False		
CCAT1	True	OSBP2	False		
CCAT1	True	SECTM1	False		
CCAT1	True	GPR115	False		
CCAT1	True	C10orf54	False		
CCAT1	True	L1CAM	False		
CCAT1	True	GJB5	False		
CCAT1	True	CLIC3	False		
CCAT1	True	RP11-838N2.3	False		
CCAT1	True	PDCD1LG2	True		
CCAT1	True	MATN2	False		
CCAT1	True	TFPI	False		
CCAT1	True	WFDC1	False		
CCAT1	True	IGFBP7	False		
CCAT1	True	FAM83A	True		
CCAT1	True	TLDC1	False		
CCAT1	True	MUC1	True		
CCAT1	True	FTH1P4	False		
CCAT1	True	SSC5D	False		
CCAT1	True	REC8	False		
CCAT1	True	NOV	False		
CCAT1	True	C1S	False		
CCAT1	True	RP1-140K8.5	False		
CCAT1	True	P2RX6	False		
CCAT1	True	SLC16A2	False		
CCAT1	True	LINC00475	False		
CCAT1	True	SLC12A8	False		
CCAT1	True	CHST11	False		
CCAT1	True	FBXO2	False		
CCAT1	True	PLK2	True		
CCAT1	True	RP4-536B24.2	False		
CCAT1	True	SLC7A11	True		
CCAT1	True	STAT2	True		
CCAT1	True	MAST4	False		
CCAT1	True	FBLIM1	False		
CCAT1	True	RARRES3	False		
CCAT1	True	UNC5A	False		
CCAT1	True	FAM102A	False		
CCAT1	True	CFB	False		
CCAT1	True	SH3TC2	False		
CCAT1	True	OSGIN1	False		
CCAT1	True	ALDH1A3	False		
CCAT1	True	SEMA3C	False		
CCAT1	True	SLC12A4	False		
CCAT1	True	LINC00886	True		
CCAT1	True	ALPK2	False		
CCAT1	True	LRP10	False		
CCAT1	True	COL4A4	False		
CCAT1	True	SYNC	False		
CCAT1	True	PCDH1	False		
CCAT1	True	ITGB4	True		
CCAT1	True	WNT7B	True		
CCAT1	True	ERCC6	False		
CCAT1	True	MYO1A	False		
CCAT1	True	SPTLC3	False		
CCAT1	True	HEG1	False		
CCAT1	True	PLSCR4	True		
CCAT1	True	ADAMTSL4	False		
CCAT1	True	DKK1	True		
CCAT1	True	APOL1	False		
CCAT1	True	VPS9D1	False		
CCAT1	True	IFITM10	False		
CCAT1	True	DYSF	False		
CCAT1	True	ALPPL2	False		
CCAT1	True	ACTA2	True		
CCAT1	True	LINC00968	True		
CCAT1	True	ISG15	False		
CCAT1	True	MYEOV	False		
CCAT1	True	GBP3	False		
CCAT1	True	CD24P4	False		
CCAT1	True	ITGA3	True		
CCAT1	True	SAMD9L	False		
CCAT1	True	CYP1B1	False		
CCAT1	True	AP001626.1	False		
CCAT1	True	KCNT2	False		
CCAT1	True	GJA5	False		
CCAT1	True	TP53INP1	True		
CCAT1	True	COL17A1	False		
CCAT1	True	DCN	False		
CCAT1	True	WNT5A	True		
CCAT1	True	SP6	False		
CCAT1	True	ALS2CL	False		
CCAT1	True	EHF	False		
CCAT1	True	F3	False		
CCAT1	True	IFI6	False		
CCAT1	True	ITGB8	True		
CCAT1	True	OASL	True		
CCAT1	True	SPINK6	False		
CCAT1	True	IL1R1	False		
CCAT1	True	MYO7B	False		
CCAT1	True	CEACAM1	False		
CCAT1	True	TINAGL1	False		
CCAT1	True	EPHA2	True		
CCAT1	True	MEGF6	False		
CCAT1	True	AKR1B1	True		
CCAT1	True	IFIT2	True		
CCAT1	True	AKR1C1	False		
CCAT1	True	PAPPA	True		
CCAT1	True	FAP	False		
CCAT1	True	ARNT2	False		
CCAT1	True	AMOTL2	False		
CCAT1	True	NTN4	False		
CCAT1	True	AKR1B10	True		
CCAT1	True	ANKRD1	True		
CCAT1	True	TRIM22	False		
CCAT1	True	TBC1D2	False		
CCAT1	True	GPR87	False		
CCAT1	True	THBS1	True		
CCAT1	True	SERPINE1	True		
CCAT1	True	ALPP	False		
CCAT1	True	RP5-857K21.7	False		
CCAT1	True	CD180	False		
CCAT1	True	DDX58	False		
CCAT1	True	KRT16	False		
CCAT1	True	IL7R	True		
CCAT1	True	IFIT3	False		
CCAT1	True	AOX1	False		
CCAT1	True	SERPINB7	False		
CCAT1	True	MYLK	False		
CCAT1	True	DOCK8	False		
CCAT1	True	PSG2	False		
CCAT1	True	IFI44L	False		
CCAT1	True	RNA5-8S5	False		
CCAT1	True	LTBP2	False		
CCAT1	True	PSG1	False		
CCAT1	True	SERPINE2	False		
CCAT1	True	IFI27	True		
CCAT1	True	C9orf169	False		
CCAT1	True	PSG5	False		
CCAT1	True	SUSD2	True		
CCAT1	True	PLEKHA6	False		
CCAT1	True	PSG4	False		
CCAT1	True	COL8A1	False		
CCAT1	True	CCL5	True		
CCAT1	True	OAS2	True		
CCAT1	True	UGT1A7	False		
CCAT1	True	KRT17	True		
CCAT1	True	LAMA4	False		
CCAT1	True		False		
EPB41L4A-AS1	True	FADS2	False		
EPB41L4A-AS1	True	PSAT1	False		
EPB41L4A-AS1	True	PAPPA2	False		
EPB41L4A-AS1	True	AKR1C1	False		
EPB41L4A-AS1	True	SCD	True		
EPB41L4A-AS1	True	INSIG1	False		
EPB41L4A-AS1	True	PHGDH	True		
EPB41L4A-AS1	True	MRGPRF	False		
EPB41L4A-AS1	True	CCND1	True		
EPB41L4A-AS1	True	FHL2	False		
EPB41L4A-AS1	True	MALAT1	True		
EPB41L4A-AS1	True	IFRD1	False		
EPB41L4A-AS1	True	DDIT3	True		
EPB41L4A-AS1	True	EGR1	True		
EPB41L4A-AS1	True	SPOCD1	False		
EPB41L4A-AS1	True	hsa-mir-6723	False		
EPB41L4A-AS1	True	RNA5-8S5	False		
LAMTOR5-AS1	True	RCN1	False		
LAMTOR5-AS1	True	RNA18S5	False		
LAMTOR5-AS1	True	CTSB	False		
LAMTOR5-AS1	True	DUSP1	True		
LAMTOR5-AS1	True	HEG1	False		
LAMTOR5-AS1	True	hsa-mir-6723	False		
LAMTOR5-AS1	True	PSAP	False		
LAMTOR5-AS1	True	DPP7	False		
LAMTOR5-AS1	True	HEXA	False		
LAMTOR5-AS1	True	TPRA1	False		
LAMTOR5-AS1	True	PIM3	False		
LAMTOR5-AS1	True	GPRC5A	True		
LAMTOR5-AS1	True	CTB-151G24.1	False		
LAMTOR5-AS1	True	NEU1	True		
LAMTOR5-AS1	True	BACE2	False		
LAMTOR5-AS1	True	NPC1	False		
LAMTOR5-AS1	True	LAMA1	False		
LAMTOR5-AS1	True	CTD-2228K2.7	False		
LAMTOR5-AS1	True	FMNL2	True		
LAMTOR5-AS1	True	ALDH3B1	False		
LAMTOR5-AS1	True	AVPI1	False		
LAMTOR5-AS1	True	BRI3	True		
LAMTOR5-AS1	True	RILP	False		
LAMTOR5-AS1	True	SLC2A3	True		
LAMTOR5-AS1	True	CLCN7	False		
LAMTOR5-AS1	True	RAB3IL1	False		
LAMTOR5-AS1	True	PFKFB2	False		
LAMTOR5-AS1	True	KCNAB2	False		
LAMTOR5-AS1	True	PAPLN	False		
LAMTOR5-AS1	True	CD70	False		
LAMTOR5-AS1	True	PPARGC1A	True		
LAMTOR5-AS1	True	SQSTM1	True		
LAMTOR5-AS1	True	PLIN2	False		
LAMTOR5-AS1	True	TXNIP	True		
LAMTOR5-AS1	True	BHLHE40	True		
LAMTOR5-AS1	True	ACKR3	False		
LAMTOR5-AS1	True	CTSD	False		
LAMTOR5-AS1	True	EPAS1	True		
LAMTOR5-AS1	True	HS1BP3	False		
LAMTOR5-AS1	True	S100P	True		
LAMTOR5-AS1	True	C15orf52	False		
LAMTOR5-AS1	True	FTH1P23	False		
LAMTOR5-AS1	True	ITPRIP	False		
LAMTOR5-AS1	True	VAT1	False		
LAMTOR5-AS1	True	PKD1L2	False		
LAMTOR5-AS1	True	INPPL1	False		
LAMTOR5-AS1	True	THBS3	False		
LAMTOR5-AS1	True	NKD2	True		
LAMTOR5-AS1	True	SLC12A7	False		
LAMTOR5-AS1	True	UPP1	False		
LAMTOR5-AS1	True	PIM1	True		
LAMTOR5-AS1	True	CFB	False		
LAMTOR5-AS1	True	CARD14	False		
LAMTOR5-AS1	True	MEGF6	False		
LAMTOR5-AS1	True	PPP1R3B	False		
LAMTOR5-AS1	True	NEAT1	True		
LAMTOR5-AS1	True	GCNT3	False		
LAMTOR5-AS1	True	TNFSF9	False		
LAMTOR5-AS1	True	TPP1	False		
LAMTOR5-AS1	True	UAP1L1	False		
LAMTOR5-AS1	True	WISP2	False		
LAMTOR5-AS1	True	FLCN	False		
LAMTOR5-AS1	True	TSPAN10	False		
LAMTOR5-AS1	True	AHNAK2	False		
LAMTOR5-AS1	True	HKDC1	False		
LAMTOR5-AS1	True	GRN	True		
LAMTOR5-AS1	True	SLC16A6	False		
LAMTOR5-AS1	True	GDF15	True		
LAMTOR5-AS1	True	PDK4	True		
LAMTOR5-AS1	True	TBC1D2	False		
LAMTOR5-AS1	True	RP5-857K21.7	False		
LAMTOR5-AS1	True	PSG4	False		
LAMTOR5-AS1	True	PSCA	False		
LAMTOR5-AS1	True	PDE2A	False		
LAMTOR5-AS1	True	AC006262.5	False		
LAMTOR5-AS1	True	GPNMB	True		
LAMTOR5-AS1	True	FOLR1	False		
MIR17HG	True	OASL	True		
MIR17HG	True	CCL5	True		
MIR210HG	True	PRSS35	False		
MIR210HG	True	SCD	True		
MIR210HG	True	LDLR	False		
MIR210HG	True	INSIG1	False		
MIR210HG	True	GADD45B	False		
MIR210HG	True	HIST1H2AC	False		
MIR210HG	True	GCH1	False		
MIR210HG	True	RRAD	False		
MIR210HG	True	PMEPA1	False		
MIR210HG	True	ATF3	True		
PVT1	True	TNFRSF1B	True		
PVT1	True	TBX2	False		
PVT1	True	CSF3	False		
PVT1	True	HMGA1	True		
PVT1	True	WNT7B	True		
PVT1	True	FGD3	False		
PVT1	True	RP11-211G23.2	False		
PVT1	True	HOMER3	False		
PVT1	True	RP11-124N14.3	False		
PVT1	True	CYR61	False		
PVT1	True	TMEM171	False		
PVT1	True	NPTX1	False		
PVT1	True	SPHK1	True		
PVT1	True	KIFC3	False		
PVT1	True	STX1A	False		
PVT1	True	FJX1	False		
PVT1	True	DPF1	False		
PVT1	True	SLC9A3R2	False		
PVT1	True	PAX8-AS1	False		
PVT1	True	AKR1C1	False		
PVT1	True	AC005077.14	False		
PVT1	True	EVA1C	False		
PVT1	True	AHRR	False		
PVT1	True	LAT2	False		
PVT1	True	ETV4	False		
PVT1	True	TNFRSF12A	False		
PVT1	True	FOSL1	True		
PVT1	True	PAX8	True		
PVT1	True	OSGIN1	False		
PVT1	True	CRYM	False		
PVT1	True	PKMYT1	False		
PVT1	True	RP5-940J5.9	False		
PVT1	True	SPSB2	False		
PVT1	True	ACOX2	False		
PVT1	True	PLEKHN1	False		
PVT1	True	MDK	True		
PVT1	True	ETHE1	False		
PVT1	True	BDKRB1	False		
PVT1	True	TFPI2	False		
PVT1	True	CPNE7	False		
PVT1	True	RASSF7	False		
PVT1	True	HPCAL1	False		
PVT1	True	HAGHL	False		
PVT1	True	NRGN	False		
PVT1	True	EPHA2	True		
PVT1	True	E2F1	True		
PVT1	True	KLHL21	False		
PVT1	True	ID1	True		
PVT1	True	RP11-73M18.8	False		
PVT1	True	FAM20C	False		
PVT1	True	MAP1S	False		
PVT1	True	IER5L	False		
PVT1	True	LIMK1	True		
PVT1	True	SIPA1	False		
PVT1	True	SCAND1	False		
PVT1	True	THAP7	False		
PVT1	True	CTU2	False		
PVT1	True	CCDC85B	False		
PVT1	True	CDT1	True		
PVT1	True	HSD17B2	False		
PVT1	True	CLTB	False		
PVT1	True	C9orf16	False		
PVT1	True	ARHGAP22	False		
PVT1	True	EXOSC4	False		
PVT1	True	CCND1	True	expression association	train
PVT1	True	RPS19BP1	False		
PVT1	True	FAM213B	False		
PVT1	True	IL11	True		
PVT1	True	NR0B1	False		
PVT1	True	CAMK2N2	True		
PVT1	True	RIN1	False		
PVT1	True	DRAP1	False		
PVT1	True	SPRY2	True		
PVT1	True	KIFC2	False		
PVT1	True	TOX2	False		
PVT1	True	ZNF358	False		
PVT1	True	MZT2B	False		
PVT1	True	LHX6	False		
PVT1	True	EPN1	False		
PVT1	True	MRPL12	False		
PVT1	True	C11orf31	False		
PVT1	True	ORAI1	False		
PVT1	True	GPR56	False		
PVT1	True	SMAGP	False		
PVT1	True	PITPNC1	False		
PVT1	True	MAP2K3	False		
PVT1	True	LRFN4	False		
PVT1	True	GTPBP6	False		
PVT1	True	BEGAIN	False		
PVT1	True	CNIH3	False		
PVT1	True	IRX3	False		
PVT1	True	MRPL41	False		
PVT1	True	PRKCDBP	False		
PVT1	True	ATP5D	False		
PVT1	True	GNG11	False		
PVT1	True	CYSTM1	False		
PVT1	True	ABHD11	False		
PVT1	True	ATAD3B	False		
PVT1	True	BLOC1S1	False		
PVT1	True	CHMP6	False		
PVT1	True	C1orf86	False		
PVT1	True	C14orf80	False		
PVT1	True	PTPRN2	False		
PVT1	True	AURKAIP1	False		
PVT1	True	MBD3	False		
PVT1	True	METRN	False		
PVT1	True	TSSC4	False		
PVT1	True	PKN1	False		
PVT1	True	SQSTM1	True		
PVT1	True	CARD10	False		
PVT1	True	RNF25	False		
PVT1	True	CLCF1	False		
PVT1	True	CCDC130	False		
PVT1	True	MRGPRF	False		
PVT1	True	TONSL	False		
PVT1	True	FLYWCH1	False		
PVT1	True	DGKZ	False		
PVT1	True	CHAF1A	False		
PVT1	True	PREX1	False		
PVT1	True	JUND	False		
PVT1	True	NDUFS8	False		
PVT1	True	DVL1	False		
PVT1	True	PPAP2C	False		
PVT1	True	BRI3	True		
PVT1	True	CEND1	False		
PVT1	True	PIN1	True		
PVT1	True	BAD	True		
PVT1	True	SIGLEC15	False		
PVT1	True	CDKN2D	False		
PVT1	True	NDUFB7	False		
PVT1	True	PGLS	False		
PVT1	True	TSC22D4	False		
PVT1	True	KIF7	False		
PVT1	True	SEMA7A	True		
PVT1	True	RNF126	False		
PVT1	True	C9orf89	False		
PVT1	True	TPRA1	False		
PVT1	True	H1FX	False		
PVT1	True	BCL2L1	True		
PVT1	True	SF3A2	False		
PVT1	True	ARHGDIA	True		
PVT1	True	ATAD3A	False		
PVT1	True	SORBS3	False		
PVT1	True	DPP7	False		
PVT1	True	THOP1	False		
PVT1	True	MPP1	False		
PVT1	True	PPP1R12C	False		
PVT1	True	EHD1	False		
PVT1	True	CXXC1	False		
PVT1	True	SNX8	False		
PVT1	True	MYEOV	False		
PVT1	True	ANXA11	True		
PVT1	True	RANGAP1	False		
PVT1	True	UBE2S	False		
PVT1	True	SLC2A4RG	False		
PVT1	True	NTMT1	False		
PVT1	True	BAIAP2	False		
PVT1	True	POLR2L	False		
PVT1	True	LYPLA2	False		
PVT1	True	VEGFB	False		
PVT1	True	FHL2	False		
PVT1	True	WDR34	False		
PVT1	True	SIVA1	True		
PVT1	True	STUB1	False		
PVT1	True	CCDC86	False		
PVT1	True	CDC34	True		
PVT1	True	ACOT7	True		
PVT1	True	C11orf68	False		
PVT1	True	HMOX1	True		
PVT1	True	SAMD11	False		
PVT1	True	SAMD1	False		
PVT1	True	TSPAN4	False		
PVT1	True	RNASEH2A	False		
PVT1	True	ANKRD13D	False		
PVT1	True	BCL7B	False		
PVT1	True	C16orf45	False		
PVT1	True	RPS6KA4	False		
PVT1	True	MCM5	True		
PVT1	True	TMEM158	False		
PVT1	True	FOXL1	False		
PVT1	True	KYNU	False		
PVT1	True	ADRM1	False		
PVT1	True	PINK1	False		
PVT1	True	HSF1	False		
PVT1	True	CNP	False		
PVT1	True	MGLL	False		
PVT1	True	PGK1	True		
PVT1	True	COL1A1	True		
PVT1	True	PAM	False		
PVT1	True	LOXL2	True		
PVT1	True	B4GALT1	False		
PVT1	True	AK4	False		
PVT1	True	GOLM1	True		
PVT1	True	ALDH18A1	False		
PVT1	True	HSPA5	True		
PVT1	True	HSP90B1	False		
PVT1	True	NDRG1	True		
PVT1	True	SERPINH1	True		
PVT1	True	ZNF395	False		
PVT1	True	SF3B1	False		
PVT1	True	SCD	True		
PVT1	True	LAMC1	True		
PVT1	True	SLC2A1	True	ceRNA or sponge	train
PVT1	True	PRSS23	False		
PVT1	True	CANX	False		
PVT1	True	SYTL2	False		
PVT1	True	TRAM2	False		
PVT1	True	COL1A2	True		
PVT1	True	CTNND1	True		
PVT1	True	P4HA2	True		
PVT1	True	PSAT1	False		
PVT1	True	SYNPO	False		
PVT1	True	WSB1	False		
PVT1	True	PEG10	True		
PVT1	True	ZNF146	False		
PVT1	True	KDM5B	True		
PVT1	True	BCAT1	True		
PVT1	True	LRIG1	True		
PVT1	True	PNISR	False		
PVT1	True	ZMAT3	False		
PVT1	True	SON	False		
PVT1	True	SMAD3	True	ceRNA or sponge	train
PVT1	True	LINC00657	False		
PVT1	True	MARCKS	False		
PVT1	True	PRKCA	False		
PVT1	True	GBE1	False		
PVT1	True	STC1	True		
PVT1	True	HILPDA	True	ceRNA or sponge	train
PVT1	True	LRRFIP1	False		
PVT1	True	OSMR	True		
PVT1	True	CPD	False		
PVT1	True	MT-ND4L	False		
PVT1	True	ENAH	False		
PVT1	True	TFRC	True	ceRNA or sponge	train
PVT1	True	ETS1	True		
PVT1	True	LIPA	False		
PVT1	True	ERO1L	False		
PVT1	True	GOPC	False		
PVT1	True	CD109	False		
PVT1	True	C1S	False		
PVT1	True	CMIP	False		
PVT1	True	PDK1	True		
PVT1	True	NR3C1	False		
PVT1	True	CHSY1	False		
PVT1	True	TMEM45A	False		
PVT1	True	CDK19	True		
PVT1	True	FAM172A	False		
PVT1	True	MAPK6	True		
PVT1	True	ZKSCAN1	False		
PVT1	True	TCF12	True		
PVT1	True	SLC1A3	False		
PVT1	True	MXI1	False		
PVT1	True	IREB2	False		
PVT1	True	FAT1	False		
PVT1	True	ERLIN2	False		
PVT1	True	BTAF1	False		
PVT1	True	MAN2A1	False		
PVT1	True	PRKAB2	False		
PVT1	True	CPE	False		
PVT1	True	RRM2B	False		
PVT1	True	SLC25A36	False		
PVT1	True	SLFN11	False		
PVT1	True	HK2	True	ceRNA or sponge	train
PVT1	True	ANK1	False		
PVT1	True	HELZ	True		
PVT1	True	SLC16A1	False		
PVT1	True	PTPRJ	False		
PVT1	True	ATM	True		
PVT1	True	MTMR4	False		
PVT1	True	ADAM12	True		
PVT1	True	SLC6A6	False		
PVT1	True	LMAN1	False		
PVT1	True	PCSK5	False		
PVT1	True	FBN1	False		
PVT1	True	PREPL	False		
PVT1	True	PJA2	False		
PVT1	True	PHLDB2	False		
PVT1	True	ATP2B4	False		
PVT1	True	XRN1	False		
PVT1	True	MFAP3	False		
PVT1	True	ANKRD12	False		
PVT1	True	GNB4	False		
PVT1	True	ATRX	False		
PVT1	True	SEL1L	False		
PVT1	True	SPARC	True		
PVT1	True	PDE4C	False		
PVT1	True	SIDT2	False		
PVT1	True	EPM2AIP1	False		
PVT1	True	PTPN14	False		
PVT1	True	ARHGEF6	False		
PVT1	True	GPR155	False		
PVT1	True	PDGFRB	False		
PVT1	True	EGFR	True		
PVT1	True	COL6A3	True		
PVT1	True	LGR4	False		
PVT1	True	CCNG2	True		
PVT1	True	FN1	True		
PVT1	True	TMTC1	False		
PVT1	True	FAM214A	False		
PVT1	True	CTSO	False		
PVT1	True	ROBO1	True		
PVT1	True	TRIM44	True		
PVT1	True	MCC	False		
PVT1	True	ADD3	False		
PVT1	True	PPP1R3C	False		
PVT1	True	FAT4	False		
PVT1	True	P4HA1	False		
PVT1	True	ROCK1	True		
PVT1	True	PSD3	False		
PVT1	True	BMPER	False		
PVT1	True	SEMA5A	True		
PVT1	True	PLEKHA8	False		
PVT1	True	PLOD2	False		
PVT1	True	PPP1R3B	False		
PVT1	True	LYSMD3	False		
PVT1	True	TGFBI	True		
PVT1	True	GPC6	True		
PVT1	True	PTPN13	False		
PVT1	True	RNA18S5	False		
PVT1	True	GJA1	False		
PVT1	True	CDH23	False		
PVT1	True	MAFB	False		
PVT1	True	RP11-220I1.1	False		
PVT1	True	SCG2	False		
PVT1	True	PLXND1	False		
PVT1	True	ZBED6	False		
PVT1	True	MKL2	False		
PVT1	True	CA12	False		
PVT1	True	ARRDC3	False		
PVT1	True	SBF2	False		
PVT1	True	TXNIP	True		
PVT1	True	COL5A2	False		
PVT1	True	F3	False		
PVT1	True	TRIM9	False		
PVT1	True	MED23	False		
PVT1	True	RGCC	False		
PVT1	True	CCR1	False		
PVT1	True	ERRFI1	True		
PVT1	True	IL7R	True		
PVT1	True	NFAT5	True		
PVT1	True	TENM2	False		
PVT1	True	TBC1D8B	False		
PVT1	True	LRP1B	False		
PVT1	True	OLFML2A	False		
PVT1	True	LOX	True		
PVT1	True	GJB2	False		
PVT1	True	OTOGL	False		
PVT1	True	FAM46A	False		
PVT1	True	CDK18	False		
PVT1	True	COL5A1	False		
PVT1	True	ALDH1L2	False		
PVT1	True	ITPR1	True		
PVT1	True	ERMN	False		
PVT1	True	COL5A3	False		
PVT1	True	ARRDC4	False		
PVT1	True	JAG1	True		
PVT1	True	ROS1	False		
PVT1	True	CRYBG3	True		
PVT1	True	SOST	False		
PVT1	True	IGFBP5	True		
PVT1	True	IGFBP3	False		
PVT1	True	SEMA5B	False		
PVT1	True	AC099552.4	False		
PVT1	True	AOX1	False		
PVT1	True	ECT2	False		
PVT1	True	NEK2	True		
PVT1	True	B3GNT2	False		
PVT1	True	SDCBP	False		
PVT1	True	SEMA3C	False		
PVT1	True	PER3	False		
